Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Plot_size,Annual_yield,Crop_type,Standard_yield
17072,571.7742,-5.943583551984419,-3.515563277708946,Rural_Hawassa,12.296656,590.2,-5.6,31.4,12.9,0.57,Loamy,4.71748184106434,0.2962316316281568,1.9,1.133253656012841,Potato,0.5964492926383377
14350,433.1084,-9.58868937853568,-3.875932436626893,Rural_Hawassa,21.949766,1428.7,-6.1,30.8,12.35,0.67,Silt,5.893490356673669,0.0106516192114254,1.3,0.8849852591124141,Rice,0.6807578916249339
19082,523.98615,-1.816368549362718,-4.222787752085417,Rural_Kilimani,21.276926,436.3,-6.1,30.18654419066534,12.3,0.59,Loamy,6.094175482737863,0.0627293213751599,2.0,1.247935603032703,Potato,0.6239678015163515
7070,970.7578,-4.398130772618432,-3.704757086140868,Rural_Kilimani,2.1177447,897.6,-1.699999999999999,29.9,14.1,0.57,Rocky,5.625122088694054,0.2088895491611733,11.7,4.360115141105961,Tea,0.3726594137697403
20279,537.22186,-0.888195743096265,-4.529101537165672,Rural_Kilimani,10.937639,414.3,-6.0,29.1,11.55,0.56,Loamy,5.935687017122628,0.0118799611079582,4.7,3.209695161324987,Wheat,0.6829138641116993
12267,728.9374,-4.429670625258554,-1.17316374474229,Rural_Kilimani,9.499001,1149.3,-3.6,30.9,13.65,0.61,Sandy,5.481366466720275,0.8181027546769074,3.9,1.086101061652646,Wheat,0.2784874517058066
28802,598.48804,-8.268521260884853,-5.547144411108873,Rural_Hawassa,1.8748988,1084.8,-4.9,28.1,11.6,0.58,Loamy,6.055936619984394,0.2812508226766858,8.6,5.332812875625574,Cassava,0.6200945204215784
22618,632.337,-9.660780470284532,-2.425446571982156,Rural_Hawassa,3.9363356,1768.0,-4.0,32.5,14.25,0.64,Silt,6.234478116776249,0.1301826858181644,5.2,2.464442857830956,Coffee,0.4739313188136454
38343,445.58215,-9.440001501803676,-6.632756502349188,Rural_Akatsi,14.868868,1378.4,-6.0,32.9,13.45,0.64,Silt,5.710985688057083,0.0704953845608998,1.8,1.202002216749008,Rice,0.6677790093050046
20859,609.1863,-1.163043030388758,-2.993027997277923,Rural_Kilimani,26.3598,818.9,-5.0,29.1,12.05,0.64,Loamy,6.250203964643471,0.0453986484558879,1.6,1.151307564449237,Wheat,0.7195672277807734
18377,594.2615,-2.158801235169758,-6.41653500699842,Rural_Kilimani,35.434357,343.4,-5.6,33.0,13.7,0.63,Loamy,5.823650537875188,0.3151130182317496,0.7,0.4334887655094754,Wheat,0.6192696650135363
10075,223.0227,-12.98147638396596,-7.830983955751361,Rural_Hawassa,5.5113688,1577.2,-7.8,33.6,12.9,0.63,Silt,5.638974861885155,0.0011498283429661,3.1,1.366097200089518,Wheat,0.4406765161579091
28061,779.3141,-5.16409862244997,-5.353445988190476,Rural_Kilimani,14.854617,545.6,-3.7,28.6,12.45,0.58,Sandy,4.792500209130394,0.3068714074095476,0.9,0.4991475522222138,Potato,0.5546083913580153
34150,708.7915,-6.029191723436179,-2.407428114036259,Rural_Hawassa,5.7155237,944.0,-4.0,34.5,15.25,0.58,Sandy,6.371163392313981,0.5621101491130459,3.9,1.781013524155611,Wheat,0.4566701343988747
44818,-648.6692,-6.335578863368793,-2.465988102360425,Rural_Hawassa,9.503917,910.5,-4.6,32.0,13.7,0.59,Sandy,5.642005291178446,0.5436748466639246,4.9,1.856563081188854,Wheat,0.3788904247324192
29025,639.3667,-5.677747651160532,-3.889446280086316,Rural_Hawassa,12.39786,572.8,-5.0,27.8,11.4,0.57,Sandy,6.31969079399557,0.2022114048667558,0.7,0.4067236826450955,Wheat,0.5810338323501364
1859,382.3007,-10.56642481037947,-5.993101245269831,Rural_Hawassa,3.3907301,1621.2,-6.4,33.7,13.65,0.62,Silt,6.948265508430918,0.2519205974996327,6.3,3.308469858626355,Rice,0.5251539458137072
8238,508.65298,-1.77581731025399,-6.276891957917715,Rural_Kilimani,16.85434,251.1,-6.5,30.0,11.75,0.56,Loamy,5.965718796513668,0.2601412021357052,1.4,0.7792517879237504,Maize,0.556608419945536
19592,722.27625,-6.200408066339699,-7.367008663644504,Rural_Amanzi,24.38272,769.8,-3.8,31.8,14.0,0.63,Sandy,4.79112911206934,0.4823081229513133,1.5,0.6605806777913263,Cassava,0.4403871185275509
37992,685.40515,-4.826171629877233,-7.484128640292838,Rural_Kilimani,3.7148898,547.7,-4.6,28.5,11.95,0.55,Sandy,5.702875788619694,0.4258025321780751,5.5,3.154445996988276,Potato,0.5735356358160502
2360,860.4706,-6.515806592740921,-8.101260824939821,Rural_Amanzi,5.5221205,1052.4,-2.5,27.6,12.55,0.59,Rocky,4.367252917299578,0.1749101957059713,2.9,1.32180466584378,Tea,0.4557947123599241
22826,618.00494,-7.682781140425441,-2.853384948197218,Rural_Hawassa,3.2434454,1117.3,-4.7,31.3,13.3,0.59,Loamy,5.119948623225745,0.181337899135808,11.8,7.791970852359146,Tea,0.660336512911792
30230,855.45013,-1.717243298208048,-1.1010899129587,Rural_Kilimani,1.9300284,1496.1,-2.2,29.4,13.6,0.61,Volcanic,5.311619486680058,0.0685834180126614,11.9,8.192540654702583,Tea,0.688448794512822
36328,578.52936,-7.106052406434635,-1.925434363983504,Rural_Sokoto,15.999265,1077.3,-5.1,32.0,13.45,0.62,Loamy,5.887077828365848,0.6554102077963608,1.1,0.6430714028738733,Cassava,0.5846103662489757
5841,865.98645,-4.569347115521953,-5.348941373704001,Rural_Kilimani,15.04779,612.8,-2.9,27.5,12.3,0.59,Rocky,5.384208261846032,0.2831291319941633,1.0,0.5788280361011069,Potato,0.5788280361011069
23157,721.2698,-4.26746566882364,-2.821852646791898,Rural_Kilimani,10.964364,808.2,-4.0,28.0,12.0,0.59,Sandy,6.712125600715372,0.3003888121286271,2.6,1.304881285481794,Maize,0.5018774174929977
25798,824.1849,-4.501761717007405,-1.290283721390623,Rural_Kilimani,5.956594,1224.8,-2.7,29.2,13.25,0.6,Volcanic,5.76409842392858,0.8171433654388612,4.7,2.193455373459298,Cassava,0.4666926326509145
3640,689.5185,-4.429670625258554,-0.4253977399875499,Rural_Kilimani,2.973332,1227.4,-3.9,27.3,11.7,0.59,Volcanic,5.984442888835681,0.7528223930299919,9.4,3.419930772464712,Coffee,0.3638224226026289
36117,738.1334,-2.321006191604672,-6.213827355107075,Rural_Kilimani,13.869093,489.4,-4.1,29.9,12.9,0.57,Sandy,5.521939049903467,0.3515603991904382,0.6,0.2557455542824684,Maize,0.4262425904707806
14150,983.86786,-4.213397350012002,-3.880437051113368,Rural_Kilimani,15.141029,886.3,-1.6,27.5,12.95,0.61,Rocky,5.312650021617693,0.211719704233589,0.9,0.520717246516147,Potato,0.5785747183512745
36870,711.5362,-10.43575970658468,-0.4704438848522934,Rural_Sokoto,7.7870913,2150.9,-2.9,28.0,12.55,0.68,Volcanic,5.578243731587524,0.3480467235126586,4.9,3.071058532807986,Coffee,0.6267466393485686
37070,461.5422,-11.66581395954944,-9.204891374126031,Rural_Akatsi,20.918968,1962.0,-5.3,33.4,14.05,0.71,Silt,6.273553124227149,0.0377249636162889,1.8,1.044234414772905,Banana,0.5801302304293917
20727,749.89044,-5.141570156278455,-5.317409072298681,Rural_Kilimani,9.197823,514.4,-4.0,29.4,12.7,0.56,Sandy,5.26828796464499,0.3057653309157281,4.7,1.953014336867786,Maize,0.4155349652910182
34261,739.63495,-7.754872232174292,-3.659710941276125,Rural_Hawassa,9.738097,1160.8,-3.5,29.7,13.1,0.61,Sandy,5.388973326160191,0.0621766142440851,3.2,1.420803313916627,Wheat,0.444001035598946
39397,822.3677,-4.362085226744007,-2.848880333710744,Rural_Kilimani,15.629993,905.5,-3.0,32.1,14.55,0.61,Sandy,5.607208853265841,0.2885843927818484,1.9,1.117241255861439,Cassava,0.5880217136112835
27748,719.5949,-9.237245306260034,-0.8983822610673553,Rural_Sokoto,20.824375,1889.4,-3.0,30.1,13.55,0.7,Volcanic,4.377868618964942,0.1079501384982289,1.4,1.155629707109268,Tea,0.8254497907923345
29937,402.47656,-0.1582734391391529,-3.700252471654394,Rural_Kilimani,8.759514,435.7,-7.2,35.2,14.0,0.55,Loamy,6.179585838514276,0.0022435355098785,2.4,1.660138833182731,Wheat,0.691724513826138
1668,420.2152,-10.35015153513292,-5.470565964838809,Rural_Hawassa,42.2614,1600.2,-6.0,30.9,12.45,0.74,Silt,6.419191696394671,0.1636578271032071,0.6,0.257997643005329,Banana,0.4299960716755483
28474,820.4459,-4.474727557601586,-3.105643359439781,Rural_Kilimani,9.541822,849.1,-3.1,29.4,13.15,0.59,Sandy,5.927426419280092,0.2401489296136176,3.5,2.027462855425618,Potato,0.5792751015501766
2875,524.2621,-8.69205642490935,-6.218331969593549,Rural_Hawassa,2.1431074,1177.6,-5.5,33.4,13.95,0.59,Loamy,5.83592267164835,0.1261633364054706,13.0,7.471721827168976,Banana,0.574747832859152
4419,312.99753,-14.14394523841618,-7.407550194022774,Rural_Hawassa,10.545562,1357.4,-7.1,32.2,12.55,0.63,Silt,7.178896885910885,1.165640793033608e-08,2.3,0.6649467416531264,Banana,0.2891072789796202
2554,308.81815,-11.39547236549125,-7.164301011753159,Rural_Hawassa,12.488805,1747.4,-6.7,33.7,13.5,0.66,Silt,6.094168450794402,0.02193493124794,1.0,0.557388300799242,Coffee,0.557388300799242
25422,428.14352,-10.78269808562602,-8.790466841370394,Rural_Akatsi,26.750957,1835.4,-5.7,31.9,13.1,0.71,Silt,6.221596344536047,0.0864906910645903,1.0,0.5409643113529592,Coffee,0.5409643113529592
18349,772.7953,-1.108974711577121,-1.628129807876198,Rural_Kilimani,2.6661344,1349.7,-3.0,31.7,14.35,0.6,Volcanic,5.766581393050005,0.0301088068397765,5.4,2.940639297623582,Cassava,0.5445628328932559
9451,695.02136,-8.083787838278422,-7.475119411319889,Rural_Akatsi,6.690171,1240.8,-3.9,30.2,13.15,0.61,Volcanic,4.13883725968368,0.0570814382749594,2.1,1.371536669462597,Tea,0.6531126997440936
24157,716.79065,-8.637988106097712,-1.240732962039405,Rural_Sokoto,15.73447,1700.7,-3.2,29.1,12.95,0.67,Volcanic,5.589443971197724,0.1029600462981017,1.5,1.183071036119492,Tea,0.7887140240796615
1850,866.75037,-3.816896345393325,-4.33990772873375,Rural_Kilimani,25.358562,708.0,-2.8,31.9,14.55,0.62,Sandy,6.382008929971164,0.2000102411586238,0.7,0.4142050599253632,Maize,0.5917215141790902
13097,675.10657,-9.557149525895555,-2.092105099983055,Rural_Hawassa,17.106707,1827.9,-3.4,31.3,13.95,0.68,Volcanic,4.272966107535472,0.2397420105260611,1.6,1.315387907768977,Tea,0.8221174423556106
27401,640.59406,-8.60644825345759,-1.524523674687288,Rural_Sokoto,17.427013,1580.5,-4.0,31.9,13.95,0.67,Volcanic,5.364440531100893,0.1062523617271417,1.0,0.8096358399950695,Tea,0.8096358399950695
29662,839.12354,-5.073984757763908,-6.150762752296433,Rural_Kilimani,3.3994462,606.2,-3.1,28.4,12.65,0.55,Rocky,6.055025671540746,0.3124725661135422,5.1,2.825251488524345,Potato,0.5539708801028127
12589,368.6125,-11.02149982704409,-7.272411759428544,Rural_Hawassa,12.734799,1749.0,-6.3,33.0,13.35,0.66,Silt,5.45594073772422,0.0283897023618285,1.1,0.6485364753993836,Rice,0.5895786139994397
18137,616.4179,-1.415361851509736,-3.195735649169268,Rural_Kilimani,1.9206324,763.9,-5.0,30.7,12.85,0.56,Loamy,6.495017506403388,0.0698774957166983,13.4,9.849478694069159,Wheat,0.735035723437997
6322,720.42975,-2.181329701341275,-3.380424843114715,Rural_Kilimani,5.478017,789.3,-4.0,27.7,11.85,0.57,Sandy,6.501171542988706,0.1907323767204081,2.3,1.165692585532027,Potato,0.5068228632747944
44547,600.7763,-9.24625669272864,-7.650799376292388,Rural_Akatsi,5.2001276,1549.5,-4.4,32.7,14.15,0.63,Silt,5.783876919323797,0.078725320748401,4.8,2.362012088163219,Banana,0.4920858517006708
38830,395.24384,-12.08484343033964,-8.65082379228969,Rural_Akatsi,13.964081,1869.3,-6.0,30.9,12.45,0.68,Silt,5.759435608016186,0.0968503119799289,1.0,0.5963369165334834,Rice,0.5963369165334834
36682,498.94495,-1.005343767188148,-4.619193826895159,Rural_Kilimani,10.578783,360.0,-6.4,31.3,12.45,0.55,Loamy,6.599956162394902,0.0165523166818408,2.8,1.986030907370872,Wheat,0.7092967526324545
44251,516.56433,-7.092535326731726,-0.7407207540407537,Rural_Sokoto,13.888656,1187.8,-5.5,33.0,13.75,0.62,Loamy,4.658036774545579,0.65661573808589,1.7,0.7721568859614758,Cassava,0.4542099329185152
10079,940.4955,-2.185835394575577,-8.551722273587254,Rural_Kilimani,5.6113234,914.0,-1.9,30.0,14.05,0.58,Rocky,4.517772620859934,0.0075475972910988,2.8,1.243846309566297,Cassava,0.4442308248451063
31184,679.1439,-7.272763056103853,-5.312904457812206,Rural_Hawassa,24.32251,837.7,-4.4,27.5,11.55,0.63,Sandy,5.056329740021377,0.2316961396024428,1.9,0.8016582556637925,Wheat,0.4219253977177855
25423,679.1995,-5.709287503800654,-2.425446571982156,Rural_Hawassa,10.421888,874.0,-4.3,31.9,13.8,0.59,Sandy,6.377743734257543,0.5326598312176714,2.2,0.6714629350750658,Coffee,0.3052104250341208
38222,264.7137,-11.68834242572096,-8.083242366993924,Rural_Akatsi,25.752192,1719.7,-7.3,32.6,12.65,0.7,Silt,6.503715732678608,0.262927864026126,1.4,0.549409786972642,Banana,0.3924355621233158
31168,687.9717,-9.138120055105365,-1.1010899129587,Rural_Sokoto,13.794174,1827.5,-3.3,31.9,14.3,0.67,Volcanic,4.073433691970592,0.0786403349593436,1.9,1.517940636666456,Tea,0.7989161245612925
36798,884.13257,-4.105260712388727,-3.362406385168818,Rural_Kilimani,23.154541,876.0,-2.5,32.5,15.0,0.63,Sandy,6.029845562940134,0.2437003336300491,0.5,0.188964090819013,Coffee,0.3779281816380261
36178,667.63025,-10.53037926450504,-0.8623453451755607,Rural_Sokoto,1.6355468,2102.6,-3.3,31.7,14.2,0.66,Volcanic,4.802326581076783,0.2690106098221361,5.8,2.875291230153727,Banana,0.495739867267884
2672,830.3522,-4.848700096048749,-3.610160181924906,Rural_Kilimani,17.941765,766.1,-3.1,32.7,14.8,0.61,Sandy,6.19197567981462,0.1987659207579685,1.2,0.6999950051339957,Wheat,0.5833291709449965
27697,912.74567,-4.09624932592012,-1.95246205090235,Rural_Kilimani,6.1794753,1200.4,-1.9,29.1,13.6,0.6,Rocky,5.828306678944228,0.555652766478908,3.8,0.909396726445446,Coffee,0.2393149280119595
41176,763.54175,-9.913099291405508,-0.8533361162026118,Rural_Sokoto,13.78042,2091.7,-2.5,28.6,13.05,0.69,Volcanic,4.25696961155948,0.2105270230476778,1.9,1.33230905808754,Tea,0.701215293730284
28604,578.4423,-7.033961314685785,-4.042603172626444,Rural_Hawassa,2.9310412,743.0,-5.4,31.6,13.1,0.56,Loamy,5.511357499237151,0.1151088249927957,5.5,3.712187570700803,Potato,0.6749431946728732
13473,511.6625,-10.52136787803644,-9.258946747963726,Rural_Akatsi,4.1061535,1910.1,-4.9,34.6,14.85,0.65,Silt,6.886684407424511,0.0704429930855245,4.7,2.365864069601724,Coffee,0.5033753339578136
18553,626.92004,-7.051984087622998,-4.470541548841505,Rural_Hawassa,0.91411686,758.8,-4.9,28.3,11.7,0.55,Loamy,4.906978576532858,0.1293614556999975,10.3,6.521148251069471,Potato,0.6331211894242205
19891,715.10297,-9.196694067151306,-0.9524376349050472,Rural_Sokoto,14.8934145,1854.0,-3.3,30.9,13.8,0.68,Volcanic,4.78971368094986,0.09787117034158,0.9,0.4612239478103231,Banana,0.5124710531225812
41507,311.40564,-10.49433371863062,-5.258849083974515,Rural_Hawassa,5.8851023,1523.5,-7.1,33.1,13.0,0.63,Silt,6.2175845180737,0.0918385969784867,2.4,1.496713813605386,Rice,0.6236307556689107
12945,840.9744,-2.798609674440808,-1.119108370904598,Rural_Kilimani,2.09758,1372.5,-2.4,26.8,12.2,0.6,Volcanic,4.226880192968119,0.2710719335605848,11.2,6.631414115056283,Tea,0.5920905459871681
38972,336.40524,-13.92316626993533,-7.267907144942069,Rural_Hawassa,2.8301983,1442.1,-6.9,33.8,13.45,0.61,Peaty,5.295691335042956,5.249254872876632e-08,8.6,3.274498014999214,Wheat,0.3807555831394435
4883,665.16406,-8.241487101479034,0.7367927975228293,Rural_Sokoto,2.7222326,1698.2,-3.7,30.6,13.45,0.63,Volcanic,4.890941597273158,0.1139410693587053,9.2,4.516996276653041,Banana,0.4909778561579393
23024,873.641,-2.969826017344328,-8.0697285235345,Rural_Kilimani,30.41535,787.0,-2.6,28.0,12.7,0.65,Sandy,5.65748829904998,0.0341219431783486,1.2,0.775333999922386,Potato,0.6461116666019884
38053,665.9329,-9.264279465665853,-5.123710649380285,Rural_Hawassa,2.074038,1515.5,-3.9,29.8,12.95,0.61,Volcanic,5.46044771204788,0.029405640658931,7.9,4.205525535496652,Coffee,0.5323450044932471
6756,482.7303,-8.79118167606402,-6.326442717268933,Rural_Hawassa,4.9513490000000004,1181.8,-5.8,33.6,13.9,0.6,Loamy,5.67411513368945,0.0971711441565843,3.6,2.004957363384798,Banana,0.5569326009402216
22621,730.93066,-8.16489031649588,-4.218283137598943,Rural_Hawassa,3.398864,1232.9,-3.5,28.0,12.25,0.6,Volcanic,5.933411519588404,0.0402399642637309,14.2,7.728858099556007,Cassava,0.5442857816588738
38273,474.13846,-11.94066124684193,-9.317506736287893,Rural_Akatsi,6.9456587,1975.2,-5.2,34.0,14.4,0.66,Silt,7.265361312118088,0.0148848807822948,4.7,2.198675427461761,Coffee,0.4678032824386726
34661,568.8498,-5.452462989445372,-1.402899083552481,Rural_Kilimani,35.82827,940.3,-5.3,32.2,13.45,0.67,Loamy,5.330292003812438,0.9042722328136642,1.8,0.9279127081174948,Potato,0.5155070600652749
27903,637.1516,-9.228233919791428,-7.7363870515354,Rural_Akatsi,15.1767845,1569.1,-4.3,30.7,13.2,0.66,Volcanic,4.880936338905081,0.0929786288883792,1.1,0.4240573091104688,Cassava,0.3855066446458807
702,761.70667,-8.043236599169695,-7.520165556184632,Rural_Akatsi,26.621529,1274.0,-3.5,28.0,12.25,0.67,Volcanic,5.434690991923136,0.0556728404616556,0.6,0.2780424050785667,Wheat,0.4634040084642779
36555,607.58075,-6.99791576881136,-0.3713423661498576,Rural_Sokoto,7.171185,1307.4,-4.6,32.0,13.7,0.61,Peaty,5.61381237401852,0.6986072129041833,3.5,1.238187029592702,Banana,0.3537677227407719
34443,803.3448,-3.352809942260098,-7.303944060833865,Rural_Kilimani,25.062841,622.3,-3.4,27.9,12.25,0.62,Sandy,4.829775629547205,0.1124734919483659,1.0,0.4829643655403604,Wheat,0.4829643655403604
34119,586.12616,-14.13493385194758,-6.493113453268482,Rural_Hawassa,4.1405334,1621.7,-4.6,30.6,13.0,0.63,Silt,7.146986511581066,1.527109507324564e-08,4.8,2.474340847418731,Wheat,0.5154876765455689
3402,483.99173,-9.034489110716391,-6.272387343431241,Rural_Hawassa,6.755175,1260.8,-5.8,32.3,13.25,0.61,Peaty,4.681826963242687,0.0719827001768461,3.5,1.328026679516516,Banana,0.3794361941475759
11715,766.22955,-4.226914429714912,-6.560682670565599,Rural_Kilimani,43.964634,523.0,-3.9,30.3,13.2,0.67,Sandy,5.077138088418767,0.2521535858456817,1.2,0.5470298508561658,Wheat,0.4558582090468049
42782,590.3774,-6.95736452970263,-4.231796981058365,Rural_Hawassa,9.918167,716.5,-5.3,29.2,11.95,0.58,Loamy,6.360673524873108,0.1258273491787055,4.7,3.231599394226301,Maize,0.6875743391970852
44959,687.9644,-2.888723539126872,-2.628154223873501,Rural_Kilimani,7.3528166,880.0,-4.2,28.9,12.35,0.58,Sandy,6.332968356161314,0.382107776741985,2.9,1.379594329820387,Maize,0.4757221826966851
26420,674.8426,-8.074776451809816,-6.569691899538546,Rural_Akatsi,3.723156,1134.9,-4.1,30.0,12.95,0.59,Sandy,6.203897509919964,0.2320620555685484,14.9,6.005448005524963,Coffee,0.4030502017130848
15864,700.5148,-7.831469017157445,-0.758739211986651,Rural_Sokoto,6.2079043,1535.2,-3.5,28.3,12.4,0.63,Volcanic,5.167460074319855,0.3297195234047187,2.8,2.060890818637877,Tea,0.7360324352278134
36758,684.6923,-8.786675982829717,-0.4749484993387673,Rural_Sokoto,16.045042,1774.2,-3.5,29.9,13.2,0.68,Volcanic,5.454766177253997,0.114552213682107,0.9,0.5012287053669112,Coffee,0.5569207837410124
42223,800.6335,-4.844194402814447,-5.074159890029067,Rural_Kilimani,8.587709,563.8,-3.5,29.9,13.2,0.56,Sandy,5.772113861329827,0.2888902984972545,4.6,2.312719480799362,Maize,0.5027651045216004
24990,401.4554,-13.92767196316963,-7.078713336510147,Rural_Hawassa,9.500398,1509.3,-6.3,33.4,13.55,0.64,Silt,6.670390460425328,3.507700995534673e-08,3.7,2.008650790343852,Wheat,0.5428785919848247
31672,626.8043,-11.00798274734118,-0.9659514783644704,Rural_Sokoto,6.8196487,2112.2,-3.7,32.0,14.15,0.67,Silt,6.089470882135913,0.2792492147660561,2.8,1.506914896971443,Coffee,0.5381838917755155
13804,656.34314,-9.944639144045633,0.2638082764430238,Rural_Sokoto,1.4059778,2039.1,-3.5,30.4,13.45,0.65,Volcanic,4.650964324346447,0.3421684867396466,6.9,5.408168505705378,Tea,0.7837925370587504
44873,754.8211,-4.326039680869581,-1.371366782147161,Rural_Kilimani,19.513704,1143.3,-3.4,30.7,13.65,0.64,Sandy,6.081865916142031,0.7724383964125875,2.0,0.7325934240280182,Wheat,0.3662967120140091
32763,740.81213,-4.375602306446917,-0.9749607073374188,Rural_Kilimani,24.639341,1199.0,-3.5,29.6,13.05,0.66,Sandy,4.565092842223431,0.8127401674118475,0.9,0.3062409411967588,Tea,0.3402677124408431
39680,385.01358,-13.33292045624161,-8.105765439426296,Rural_Hawassa,2.9486988,1668.3,-6.3,34.6,14.15,0.63,Silt,6.162945066036103,0.0001097860597842,11.5,7.32799570779762,Rice,0.6372170180693583
1183,638.28973,-9.795951267313626,-1.402899083552481,Rural_Sokoto,8.225228,1896.2,-3.8,32.3,14.25,0.66,Volcanic,5.860650943425727,0.1142499075496288,3.3,2.12977835997068,Coffee,0.645387381809297
11494,394.507,-11.69284811895526,-8.880559131099881,Rural_Akatsi,10.457057,1881.2,-6.0,34.4,14.2,0.67,Silt,5.92948721819041,0.1164091637140091,3.9,2.081881447337886,Banana,0.5338157557276632
16657,343.05075,-11.14765923760458,-6.857987226672905,Rural_Hawassa,0.7776646,1715.0,-6.6,32.8,13.1,0.62,Silt,5.516110238140778,0.0259114561974855,12.2,7.198206974496423,Rice,0.5900169651226577
4009,673.557,-8.15137323679297,-4.821901478786504,Rural_Hawassa,5.849641,1133.5,-4.1,31.1,13.5,0.6,Sandy,6.354647852179339,0.1677506673509713,5.0,2.63986999705716,Wheat,0.5279739994114319
25704,178.15222,-11.90011000773321,-6.204818126134126,Rural_Hawassa,4.7812467,1603.8,-8.1,33.3,12.6,0.63,Silt,6.981437673353839,0.0022631358609322,4.7,2.3239346791376,Wheat,0.4944541870505532
35521,688.84106,-14.38725267306855,-6.015624317702203,Rural_Hawassa,7.565161,1650.2,-3.5,29.2,12.85,0.64,Volcanic,5.181088665959767,1.490123865917241e-08,2.9,1.49535113844525,Banana,0.5156383236018103
